species,lease_area,month,buffer_size,density
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,7,100000,2.3779309
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,0,0.112307645
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,10000,0.1113777
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,50000,0.16860786
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,7,100000,0.46268812
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,0,0.010796009
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,10000,0.009741936
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,50000,0.0323004
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",7,100000,0.10759821
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,0,0.014313549
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,10000,0.012022009
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,50000,0.050511494
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",7,100000,0.13313991
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,0,0.009686608
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,10000,0.014404021
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,50000,0.07148362
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",7,100000,0.3554562
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,0,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,10000,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,50000,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",7,100000,nan
Pilot_whales,OCS-A 0482 - GSOE I  LLC,8,0,0.024452219
Pilot_whales,OCS-A 0482 - GSOE I  LLC,8,10000,0.031243956
Pilot_whales,OCS-A 0482 - GSOE I  LLC,8,50000,0.10699696
Pilot_whales,OCS-A 0482 - GSOE I  LLC,8,100000,1.3949417
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,8,0,0.10566111
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,8,10000,0.10284074
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,8,50000,0.4140883
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,8,100000,3.6877964
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",8,0,0.023139067
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",8,10000,0.060381852
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",8,50000,0.1061073
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",8,100000,0.255966
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,8,0,0.27546945
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,8,10000,0.18865758
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,8,50000,0.18560529
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,8,100000,0.3959598
Pilot_whales,OCS-A 0490 - US Wind Inc.,8,0,0.027828148
Pilot_whales,OCS-A 0490 - US Wind Inc.,8,10000,0.054169383
Pilot_whales,OCS-A 0490 - US Wind Inc.,8,50000,0.19494538
Pilot_whales,OCS-A 0490 - US Wind Inc.,8,100000,2.556687
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,8,0,0.02121601
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,8,10000,0.03432451
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,8,50000,0.09618614
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,8,100000,0.71923256
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,0,0.022245642
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,10000,0.032430056
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,50000,0.098947674
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",8,100000,0.7206075
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,8,0,0.23274623
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,8,10000,0.21188775
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,8,50000,0.2564884
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,8,100000,0.71127474
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,8,0,0.046049297
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,8,10000,0.08777345
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,8,50000,0.14269677
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,8,100000,0.37160704
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,8,0,0.20344521
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,8,10000,0.2673847
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,8,50000,5.2466826
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,8,100000,4.3021464
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,0,0.049414787
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,10000,0.04950357
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,50000,0.11808095
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",8,100000,0.3275545
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",8,0,0.041057955
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",8,10000,0.08717764
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",8,50000,0.121634975
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",8,100000,0.2649723
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,8,0,0.027443761
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,8,10000,0.044315234
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,8,50000,0.121494725
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,8,100000,1.7221398
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,8,0,0.23576899
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,8,10000,0.2519283
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,8,50000,0.36294642
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,8,100000,0.9343743
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,8,0,0.30593714
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,8,10000,0.28622
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,8,50000,0.45225978
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,8,100000,1.0953794
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,8,0,0.3043616
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,8,10000,0.3366091
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,8,50000,0.5083413
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,8,100000,1.4184374
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,8,0,0.014258899
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,8,10000,0.02050518
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,8,50000,0.08829031
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,8,100000,0.7039506
Pilot_whales,OCS-A 0534 - Park City Wind LLC,8,0,0.26268584
Pilot_whales,OCS-A 0534 - Park City Wind LLC,8,10000,0.20372266
Pilot_whales,OCS-A 0534 - Park City Wind LLC,8,50000,0.24896361
Pilot_whales,OCS-A 0534 - Park City Wind LLC,8,100000,0.6758058
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",8,0,0.48375368
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",8,10000,0.4753364
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",8,50000,0.7917046
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",8,100000,1.7074426
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,8,0,0.23000023
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,8,10000,0.3334975
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,8,50000,0.52059364
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,8,100000,1.8641859
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",8,0,0.2306825
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",8,10000,0.24512802
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",8,50000,0.4316577
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",8,100000,1.9879688
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,0,0.1519672
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,10000,0.14748321
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,50000,0.27222383
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",8,100000,2.129573
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,8,0,0.21690576
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,8,10000,0.23274347
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,8,50000,0.39078677
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,8,100000,2.3779309
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,8,0,0.112307645
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,8,10000,0.1113777
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,8,50000,0.16860786
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,8,100000,0.46268812
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",8,0,0.010796009
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",8,10000,0.009741936
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",8,50000,0.0323004
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",8,100000,0.10759821
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",8,0,0.014313549
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",8,10000,0.012022009
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",8,50000,0.050511494
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",8,100000,0.13313991
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",8,0,0.009686608
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",8,10000,0.014404021
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",8,50000,0.07148362
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",8,100000,0.3554562
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",8,0,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",8,10000,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",8,50000,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",8,100000,nan
Pilot_whales,OCS-A 0482 - GSOE I  LLC,9,0,0.024452219
Pilot_whales,OCS-A 0482 - GSOE I  LLC,9,10000,0.031243956
Pilot_whales,OCS-A 0482 - GSOE I  LLC,9,50000,0.10699696
Pilot_whales,OCS-A 0482 - GSOE I  LLC,9,100000,1.3949417
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,9,0,0.10566111
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,9,10000,0.10284074
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,9,50000,0.4140883
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,9,100000,3.6877964
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",9,0,0.023139067
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",9,10000,0.060381852
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",9,50000,0.1061073
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",9,100000,0.255966
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,9,0,0.27546945
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,9,10000,0.18865758
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,9,50000,0.18560529
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,9,100000,0.3959598
Pilot_whales,OCS-A 0490 - US Wind Inc.,9,0,0.027828148
Pilot_whales,OCS-A 0490 - US Wind Inc.,9,10000,0.054169383
Pilot_whales,OCS-A 0490 - US Wind Inc.,9,50000,0.19494538
Pilot_whales,OCS-A 0490 - US Wind Inc.,9,100000,2.556687
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,9,0,0.02121601
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,9,10000,0.03432451
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,9,50000,0.09618614
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,9,100000,0.71923256
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",9,0,0.022245642
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",9,10000,0.032430056
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",9,50000,0.098947674
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",9,100000,0.7206075
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,9,0,0.23274623
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,9,10000,0.21188775
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,9,50000,0.2564884
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,9,100000,0.71127474
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,9,0,0.046049297
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,9,10000,0.08777345
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,9,50000,0.14269677
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,9,100000,0.37160704
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,9,0,0.20344521
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,9,10000,0.2673847
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,9,50000,5.2466826
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,9,100000,4.3021464
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",9,0,0.049414787
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",9,10000,0.04950357
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",9,50000,0.11808095
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",9,100000,0.3275545
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",9,0,0.041057955
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",9,10000,0.08717764
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",9,50000,0.121634975
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",9,100000,0.2649723
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,9,0,0.027443761
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,9,10000,0.044315234
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,9,50000,0.121494725
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,9,100000,1.7221398
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,9,0,0.23576899
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,9,10000,0.2519283
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,9,50000,0.36294642
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,9,100000,0.9343743
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,9,0,0.30593714
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,9,10000,0.28622
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,9,50000,0.45225978
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,9,100000,1.0953794
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,9,0,0.3043616
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,9,10000,0.3366091
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,9,50000,0.5083413
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,9,100000,1.4184374
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,9,0,0.014258899
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,9,10000,0.02050518
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,9,50000,0.08829031
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,9,100000,0.7039506
Pilot_whales,OCS-A 0534 - Park City Wind LLC,9,0,0.26268584
Pilot_whales,OCS-A 0534 - Park City Wind LLC,9,10000,0.20372266
Pilot_whales,OCS-A 0534 - Park City Wind LLC,9,50000,0.24896361
Pilot_whales,OCS-A 0534 - Park City Wind LLC,9,100000,0.6758058
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",9,0,0.48375368
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",9,10000,0.4753364
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",9,50000,0.7917046
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",9,100000,1.7074426
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,9,0,0.23000023
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,9,10000,0.3334975
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,9,50000,0.52059364
Pilot_whales,OCS-A 0538 - Attentive Energy LLC,9,100000,1.8641859
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",9,0,0.2306825
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",9,10000,0.24512802
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",9,50000,0.4316577
Pilot_whales,"OCS-A 0539 - Community Offshore Wind, LLC",9,100000,1.9879688
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",9,0,0.1519672
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",9,10000,0.14748321
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",9,50000,0.27222383
Pilot_whales,"OCS-A 0541 - Atlantic Shores Offshore Wind Bight, LLC",9,100000,2.129573
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,9,0,0.21690576
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,9,10000,0.23274347
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,9,50000,0.39078677
Pilot_whales,OCS-A 0542 - Invenergy Wind Offshore LLC,9,100000,2.3779309
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,9,0,0.112307645
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,9,10000,0.1113777
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,9,50000,0.16860786
Pilot_whales,OCS-A 0544 - Vineyard Mid-Atlantic LLC,9,100000,0.46268812
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",9,0,0.010796009
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",9,10000,0.009741936
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",9,50000,0.0323004
Pilot_whales,"OCS-A 0545 - TotalEnergies Carolina Long Bay, LLC",9,100000,0.10759821
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",9,0,0.014313549
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",9,10000,0.012022009
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",9,50000,0.050511494
Pilot_whales,"OCS-A 0546 - Duke Energy Renewables Wind, LLC",9,100000,0.13313991
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",9,0,0.009686608
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",9,10000,0.014404021
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",9,50000,0.07148362
Pilot_whales,"OCS-A 0549 - Atlantic Shores Offshore Wind, LLC",9,100000,0.3554562
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",9,0,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",9,10000,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",9,50000,nan
Pilot_whales,"OCS-G 37334 - RWE Offshore US Gulf, LLC",9,100000,nan
Pilot_whales,OCS-A 0482 - GSOE I  LLC,10,0,0.024452219
Pilot_whales,OCS-A 0482 - GSOE I  LLC,10,10000,0.031243956
Pilot_whales,OCS-A 0482 - GSOE I  LLC,10,50000,0.10699696
Pilot_whales,OCS-A 0482 - GSOE I  LLC,10,100000,1.3949417
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,10,0,0.10566111
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,10,10000,0.10284074
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,10,50000,0.4140883
Pilot_whales,OCS-A 0483 - Virginia Electric and Power Company,10,100000,3.6877964
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",10,0,0.023139067
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",10,10000,0.060381852
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",10,50000,0.1061073
Pilot_whales,"OCS-A 0486 - Revolution Wind, LLC",10,100000,0.255966
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,10,0,0.27546945
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,10,10000,0.18865758
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,10,50000,0.18560529
Pilot_whales,OCS-A 0487 - Sunrise Wind LLC,10,100000,0.3959598
Pilot_whales,OCS-A 0490 - US Wind Inc.,10,0,0.027828148
Pilot_whales,OCS-A 0490 - US Wind Inc.,10,10000,0.054169383
Pilot_whales,OCS-A 0490 - US Wind Inc.,10,50000,0.19494538
Pilot_whales,OCS-A 0490 - US Wind Inc.,10,100000,2.556687
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,10,0,0.02121601
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,10,10000,0.03432451
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,10,50000,0.09618614
Pilot_whales,OCS-A 0498 - Ocean Wind LLC,10,100000,0.71923256
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",10,0,0.022245642
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",10,10000,0.032430056
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",10,50000,0.098947674
Pilot_whales,"OCS-A 0499 - Atlantic Shores Offshore Wind Projects 1 & 2, LLC's",10,100000,0.7206075
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,10,0,0.23274623
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,10,10000,0.21188775
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,10,50000,0.2564884
Pilot_whales,OCS-A 0500 - Bay State Wind LLC,10,100000,0.71127474
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,10,0,0.046049297
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,10,10000,0.08777345
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,10,50000,0.14269677
Pilot_whales,OCS-A 0501 - Vineyard Wind LLC,10,100000,0.37160704
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,10,0,0.20344521
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,10,10000,0.2673847
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,10,50000,5.2466826
Pilot_whales,OCS-A 0508 - Avangrid Renewables LLC,10,100000,4.3021464
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",10,0,0.049414787
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",10,10000,0.04950357
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",10,50000,0.11808095
Pilot_whales,"OCS-A 0512  -  Empire Offshore Wind, LLC",10,100000,0.3275545
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",10,0,0.041057955
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",10,10000,0.08717764
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",10,50000,0.121634975
Pilot_whales,"OCS-A 0517 - South Fork Wind, LLC",10,100000,0.2649723
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,10,0,0.027443761
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,10,10000,0.044315234
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,10,50000,0.121494725
Pilot_whales,OCS-A 0519 - Skipjack Offshore Energy LLC,10,100000,1.7221398
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,10,0,0.23576899
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,10,10000,0.2519283
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,10,50000,0.36294642
Pilot_whales,OCS-A 0520 - Beacon Wind LLC,10,100000,0.9343743
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,10,0,0.30593714
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,10,10000,0.28622
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,10,50000,0.45225978
Pilot_whales,OCS-A 0521 - SouthCoast Wind Energy LLC,10,100000,1.0953794
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,10,0,0.3043616
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,10,10000,0.3366091
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,10,50000,0.5083413
Pilot_whales,OCS-A 0522 - Vineyard Northeast LLC,10,100000,1.4184374
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,10,0,0.014258899
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,10,10000,0.02050518
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,10,50000,0.08829031
Pilot_whales,OCS-A 0532 - Orsted North America Inc.,10,100000,0.7039506
Pilot_whales,OCS-A 0534 - Park City Wind LLC,10,0,0.26268584
Pilot_whales,OCS-A 0534 - Park City Wind LLC,10,10000,0.20372266
Pilot_whales,OCS-A 0534 - Park City Wind LLC,10,50000,0.24896361
Pilot_whales,OCS-A 0534 - Park City Wind LLC,10,100000,0.6758058
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",10,0,0.48375368
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",10,10000,0.4753364
Pilot_whales,"OCS-A 0537 - Bluepoint Wind, LLC",10,50000,0.7917046
